41.034,269.38,73.898,176.89,-46.186,-0.77954
38.983,-24.66,65.119,-35.378,-37.169,-0.53183
27.772,-93.875,10.161,-212.27,-28.006,-0.0001006
41.846,176.5,63.34,-106.13,-18.732,-0.80095
41.23,382.64,72.156,-176.89,-9.3847,-0.78901
42.211,-193.69,60.069,-247.64,-3.6607e-14,-0.79192
32.578,168.92,75.291,35.378,9.3847,-0.026217
38.397,278.4,69.158,-35.378,18.732,-0.44204
47.385,-21.926,54.586,35.378,28.006,-0.12183
30.535,-303.1,50.515,35.378,37.169,-0.44696
28.273,-341.66,49.801,-141.51,46.186,-0.58547
42.704,164.59,50.097,106.13,55.02,-1.2872
44.044,214.15,45.924,-176.89,63.637,-1.5699
57.743,337.17,71.432,212.27,72.003,-2.2373e-06
46.603,-152.65,61.757,-35.378,80.085,-0.17642
28.436,-251.56,54.028,-35.378,87.851,-0.041226
41.445,-131.2,89.743,-176.89,95.27,-0.79693
50.455,-386.55,70.1,-35.378,102.31,-0.0028031
50.89,333.01,98.155,-35.378,108.95,-0.0013487
42.629,305.13,50.74,-212.27,115.16,-1.1697
29.055,72.224,39.145,-212.27,120.92,-0.10973
42.026,-197.01,86.826,70.755,126.19,-0.79835
35.902,-252.92,44.6,-70.755,130.97,-0.99043
30.871,-232.45,45.827,-0,135.24,-0.9811
31.374,42.346,56.131,176.89,138.96,-0.008167
35.701,193.62,57.734,141.51,142.15,-0.12677
38.44,-243.95,35.754,-106.13,144.76,-0.45952
50.7,-254.15,67.772,-212.27,146.81,-0.0018965
42.764,-125.25,42.939,106.13,148.28,-1.3304
57.277,-346.96,18.791,-0,149.17,-7.3597e-13
44.865,-342.6,70.888,70.755,149.46,-0.444
38.231,-77.035,35.303,-212.27,149.17,-0.42462
22.396,131.74,54.251,-212.27,148.28,-0.03288
47.014,-237.25,67.865,141.51,146.81,-0.13182
31.416,23.375,47.717,-212.27,144.76,-0.93969
34.07,-343.89,54.275,212.27,142.15,-0.076028
44.675,-367.9,77.671,35.378,138.96,-0.63643
23.432,151.73,27.797,106.13,135.24,-2.8766e-06
24.805,-63.596,42.578,-35.378,130.97,-0.51322
31.858,-156.66,42.584,176.89,126.19,-0.52166
39.725,163.81,53.036,-141.51,120.92,-0.73875
40.823,344.26,69.813,-70.755,115.16,-0.7636
31.693,48.402,49.36,70.755,108.95,-0.67897
54.143,49.325,24.778,212.27,102.31,-5.8223e-07
36.715,-150.93,30.287,106.13,95.27,-0.21832
50.979,-292.56,50.528,0,87.851,-0.4437
43.684,67.692,52.152,0,80.085,-0.82811
55.693,381.13,60.729,176.89,72.003,-9.7268e-08
40.065,115,65.095,-70.755,63.637,-0.68572
32.628,27.699,52.057,141.51,55.02,-0.2108
33.928,-116.51,71.556,212.27,46.186,-0.039637
31.565,-321.39,44.92,-106.13,37.169,-0.89708
53.064,-381.78,59.372,176.89,28.006,-1.9501e-05
37.045,294.67,73.728,35.378,18.732,-0.2566
37.155,108.03,46.311,35.378,9.3847,-1.267
21.605,298.58,60.197,-141.51,5.4911e-14,-5.7564e-07
38.9,309.16,65.162,-212.27,-9.3847,-0.51918
46.796,362.46,89.583,212.27,-18.732,-0.15438
26.223,-8.7085,36.143,35.378,-28.006,-0.0147
16.347,224.91,64.926,-141.51,-37.169,-1.9253e-13
32.376,147.69,71.773,35.378,-46.186,-0.011653
29.16,-19.819,72.438,-106.13,-55.02,-0.00054562
32.033,353.58,61.685,212.27,-63.637,-0.0086568
41.161,-147.3,84.385,106.13,-72.003,-0.81921
38.778,222.76,26.637,106.13,-80.085,-0.50045
24.906,-209.97,80.862,-35.378,-87.851,-0.39559
50.434,-106.17,80.572,141.51,-95.27,-0.41174
57.118,-278.66,67.522,-70.755,-102.31,-1.0579e-13
47.472,-326.92,61.404,-212.27,-108.95,-0.091765
20.824,-107.8,31.447,-212.27,-115.16,-0.00019998
39.314,271.62,67.03,106.13,-120.92,-0.58187
36.836,-120.58,74.802,-106.13,-126.19,-0.23747
37.533,247.11,50.548,-70.755,-130.97,-0.7562
33.953,-105.07,69.099,0,-135.24,-0.04035
39.839,221.13,66.053,35.378,-138.96,-0.6565
29.11,-313.1,52.441,176.89,-142.15,-0.15256
20.396,353.63,48.131,106.13,-144.76,-0.88371
46.254,-1.3362,57.862,106.13,-146.81,-0.22104
25.609,159.28,36.744,-176.89,-148.28,-0.023001
28.863,-196.7,44.613,-106.13,-149.17,-0.85071
33.502,-252.83,90.344,-212.27,-149.46,-0.028868
55.253,196.21,62.798,-106.13,-149.17,-7.6679e-09
34.466,391.22,52.809,106.13,-148.28,-0.17439
45.077,65.506,64.973,176.89,-146.81,-0.40685
39.283,-170.37,73.1,-176.89,-144.76,-0.57747
31.577,220.12,27.608,70.755,-142.15,-0.005757
29.305,368.06,57.609,-70.755,-138.96,-0.00089112
42.459,342.54,47.762,0,-135.24,-1.7088
44.684,102.19,45.181,-0,-130.97,-1.3981
37.379,-378.91,56.96,141.51,-126.19,-0.2983
44.557,14.969,51.563,-35.378,-120.92,-0.76291
29.505,219.27,67.167,-0,-115.16,-0.00073254
33.448,-228.77,23.714,-212.27,-108.95,-0.027702
32.758,5.3778,50.271,-212.27,-102.31,-0.50799
48.723,346.64,57.858,-106.13,-95.27,-0.027714
37.01,219.1,37.669,-106.13,-87.851,-0.29546
33.359,128.73,118.47,141.51,-80.085,-0.025423
37.241,390.63,65.348,-70.755,-72.003,-0.27975
26.689,-37.182,44.936,-70.755,-63.637,-0.89351
64.958,-5.2503,72.125,-176.89,-55.02,-1.5472e-05
33.881,147.64,81.198,141.51,-46.186,-0.40787
38.499,215.88,80.575,247.64,-37.169,-0.86647
30.532,-210.24,35.569,-176.89,-28.006,-0.011481
36.943,-276.43,75.091,-0,-18.732,-0.25301
43.365,-78.657,37.961,-141.51,-9.3847,-0.74156
44.25,-90.319,56.481,0,-7.3214e-14,-0.55367
43.537,-251.59,61.947,-212.27,9.3847,-0.66479
39.511,-224.5,68.326,70.755,18.732,-0.61086
44.958,-51.816,47.539,141.51,28.006,-1.3801
51.149,2.4374,99.127,35.378,37.169,-0.0002341
29.406,303.16,42.117,-35.378,46.186,-0.43858
51.583,60.465,59.439,176.89,55.02,-0.00039545
34.03,307.54,96.137,176.89,63.637,-0.042678
44.094,-74.06,36.937,-212.27,72.003,-0.60436
40.532,16.106,54.013,70.755,80.085,-0.77943
45.287,386.76,45.337,-176.89,87.851,-1.3092
32.71,-298.67,57.135,-141.51,95.27,-0.016111
31.77,-136.53,64.368,35.378,102.31,-0.0068532
32.998,79.768,67.672,-212.27,108.95,-0.019463
37.278,-120.46,90.504,176.89,115.16,-0.2844
40.046,-363.12,55.596,-35.378,120.92,-0.69032
31.511,116.55,89.644,106.13,126.19,-0.0054185
22.664,-189.05,47.403,-35.378,130.97,-0.96423
41.015,-384.21,39.044,70.755,135.24,-0.88027
27.814,-120.85,61.221,-212.27,138.96,-0.00010594
32.682,154.18,78.707,-176.89,142.15,-0.30508
56.303,-179.79,61.544,35.378,144.76,-4.0234e-09
45.834,-378.6,28.423,35.378,146.81,-0.28173
49.889,-14.82,60.763,-176.89,148.28,-0.0064657
31.163,-174.89,34.608,-70.755,149.17,-0.00812
35.074,256.11,58.751,-35.378,149.46,-0.086502
53.607,75.828,59.586,-35.378,149.17,-6.3374e-06
39.672,-279.68,55.246,-106.13,148.28,-0.64462
39.427,-302.81,52.36,176.89,146.81,-0.75932
49.199,-161.47,86.535,-141.51,144.76,-0.016571
38.414,-246.33,74.851,-176.89,142.15,-0.45108
35.344,-90.945,80.911,106.13,138.96,-0.49478
50.561,28.054,98.618,106.13,135.24,-0.0022253
41.282,85.455,73.548,35.378,130.97,-0.79186
51.515,341.12,29.647,-176.89,126.19,-0.00047214
29.967,-326.06,54.229,-70.755,120.92,-0.034821
26.419,-189.93,57.014,106.13,115.16,-0.0008827
42.526,167.08,22.684,-70.755,108.95,-0.77454
41.38,399.22,46.667,70.755,102.31,-1.794
35.877,59.76,32.601,212.27,95.27,-0.1406
34.214,-235.9,64.328,70.755,87.851,-0.048636
34.58,355.05,32.953,70.755,80.085,-0.063518
31.059,-243.95,72.088,-212.27,72.003,-0.0035643
34.947,108.77,50.949,-106.13,63.637,-0.4448
33.328,-63.206,69.441,-35.378,55.02,-0.025253
45.607,-45.938,65.857,212.27,46.186,-0.31743
40.318,145.69,48.484,-212.27,37.169,-1.5463
40.403,390.76,53.591,-35.378,28.006,-0.78614
51.127,207.95,48.871,70.755,18.732,-0.7655
31.32,230.28,68.12,35.378,9.3847,-0.0045389
44.786,108.45,49.032,-141.51,3.5701e-13,-1.1931
36.618,311.94,36.404,-35.378,-9.3847,-0.22587
19.802,191.05,49.04,35.378,-18.732,-0.73367
33.336,381.86,91.123,106.13,-28.006,-0.025406
28.84,-157.59,47.413,70.755,-37.169,-0.96378
38.405,244.56,54.692,70.755,-46.186,-0.464
40.559,-78.935,48.606,141.51,-55.02,-1.5512
25.816,-280.28,76.15,-106.13,-63.637,-0.037922
46.345,336.37,46.333,70.755,-72.003,-1.2071
26.924,305.64,54.676,106.13,-80.085,-0.02109
49.975,78.141,37.747,-70.755,-87.851,-0.051899
31.375,366.16,53.864,35.378,-95.27,-0.052664
40.451,222.38,61.76,176.89,-102.31,-0.72973
46.158,-271.95,57.542,35.378,-108.95,-0.2344
29.178,-226.45,74.477,141.51,-115.16,-0.0039388
13.373,-252.34,62.489,-141.51,-120.92,-3.6172e-11
38.69,-88.608,2.5055,212.27,-126.19,-0.48681
22.292,-146.21,65.636,70.755,-130.97,-3.5997e-08
14.351,-277.86,57.653,-0,-135.24,-0.00027737
39.676,-277.08,58.005,-35.378,-138.96,-0.63443
51.274,-373.79,44.642,35.378,-142.15,-0.85507
50.854,21.169,68.879,-70.755,-144.76,-0.0014682
11.022,-362.87,39.37,-141.51,-146.81,-0.12398
42.491,-161.42,29.733,-176.89,-148.28,-0.77689
37.985,326.24,27.806,176.89,-149.17,-0.38085
42.864,288.86,62.215,-141.51,-149.46,-0.74637
40.864,-102.74,49.372,141.51,-149.17,-1.4368
40.706,302.98,78.232,70.755,-148.28,-0.98221
38.158,239.61,53.079,-141.51,-146.81,-0.50072
9.5725,189.73,52.988,-106.13,-144.76,-0.10149
45.707,-316.31,67.902,106.13,-142.15,-0.30152
49.239,196.03,44.204,176.89,-138.96,-0.8039
46.755,200.53,26.754,35.378,-135.24,-0.15897
26.012,248.42,75.24,0,-130.97,-0.011532
22.562,-370.79,50.449,141.51,-126.19,-0.45756
52.057,276.42,55.041,247.64,-120.92,-0.014082
37.873,300.01,59.574,-70.755,-115.16,-0.36469
28.833,-261.32,59.369,-212.27,-108.95,-0.00035502
44.941,384.04,73.238,106.13,-102.31,-0.43093
40.777,-24.537,52.983,106.13,-95.27,-0.86181
34.216,198.07,74.304,-212.27,-87.851,-0.051229
31.802,3.431,42.787,70.755,-80.085,-0.55564
41.621,-291.87,69.805,-176.89,-72.003,-0.80047
31.175,80.697,55.963,176.89,-63.637,-0.0082612
44.757,345.15,85.14,-141.51,-55.02,-0.47405
32.645,-217.16,53.346,-176.89,-46.186,-0.090492
37.651,186.54,29.189,176.89,-37.169,-0.33361
42.328,-140.44,51.814,35.378,-28.006,-1.0148
30.693,-191.22,38.926,70.755,-18.732,-0.098795
37.897,-180.83,38.867,-212.27,-9.3847,-0.46118
28.202,352.64,57.53,-176.89,-1.0982e-13,-0.00051748
32.309,132.61,77.807,141.51,9.3847,-0.18588
49.574,-202.29,72.384,-70.755,18.732,-0.009938
30.799,50.165,77.41,-141.51,28.006,-0.13306
27.152,-373.77,79.633,212.27,37.169,-0.38749
36.496,184.39,53.435,-35.378,46.186,-0.26583
46.696,367.8,64.42,212.27,55.02,-0.16563
47.698,-146.38,42.039,-176.89,63.637,-0.50126
49.672,-381.52,71.961,-70.755,72.003,-0.0087106
47.312,161.65,78.57,106.13,80.085,-0.37696
45.205,282.84,41.4,35.378,87.851,-0.71637
17.416,196.94,80.097,-0,95.27,-0.41015
21.648,-235.99,30.631,176.89,102.31,-8.2059e-05
47.517,164.78,37.474,212.27,108.95,-0.12677
37.74,-88.671,52.356,-141.51,115.16,-0.50723
28.056,-169.76,41.904,-176.89,120.92,-0.40493
42.352,23.079,31.441,-176.89,126.19,-0.78541
42.43,-364.65,29.895,176.89,130.97,-0.78078
39.831,-31.261,104.26,70.755,135.24,-0.29022
31.31,129.4,37.605,-212.27,138.96,-0.046478
41.144,329.48,75.841,0,142.15,-0.81078
32.191,37.317,58.676,-70.755,144.76,-0.0099685
36.077,-95.916,78.442,0,146.81,-0.4122
4.209e-15,10.171,47.077,-106.13,148.28,-0.98581
28.156,288.49,68.579,35.378,149.17,-0.00015958
46.989,163.25,51.255,-35.378,149.46,-0.44714
27.442,166.74,50.215,176.89,149.17,-0.50306
37.905,-316.16,25.654,-0,148.28,-0.36934
41.953,367.05,42.422,141.51,146.81,-1.2868
36.978,-294.87,49.327,176.89,144.76,-0.92673
44.392,339.61,50.752,212.27,142.15,-0.92774
46.704,28.768,69.631,-70.755,138.96,-0.16468
25.571,-66.874,69.459,-176.89,135.24,-5.6914e-06
40.991,57.657,103.92,176.89,130.97,-0.41748
43.106,110.43,60.441,-141.51,126.19,-0.72067
30.7,327.92,55.929,0,120.92,-0.0070132
37.832,116.45,56.973,-212.27,115.16,-0.35988
29.573,285.13,74.184,212.27,108.95,-0.00282
18.197,343.13,76.096,-106.13,102.31,-0.035609
40.072,399.73,36.715,-70.755,95.27,-0.70909
24.864,142.81,27.36,-70.755,87.851,-3.5571e-06
31.036,267.03,35.12,-141.51,80.085,-0.0099555
32.529,-83.069,39.541,-70.755,72.003,-0.14945
47.409,-251.38,42.738,-176.89,63.637,-0.63697
30.784,156.74,47.694,106.13,55.02,-0.93991
36.823,316.52,67.676,-212.27,46.186,-0.23015
47.298,-287.23,73.324,0,37.169,-0.10617
24.241,306.14,47.186,-212.27,28.006,-0.97964
23.83,-100.2,51.127,141.51,18.732,-0.33419
55.898,76.098,90.028,176.89,9.3847,-1.0287e-09
25.697,-23.21,65.745,-176.89,6.5912e-13,-6.789e-06
45.666,225.55,44.446,-176.89,-9.3847,-1.134
18.288,243.38,75.1,141.51,-18.732,-0.0093646
30.468,-116.93,68.405,0,-28.006,-0.0019904
36.562,-342.07,74.586,176.89,-37.169,-0.20635
39.812,-385.49,49.202,-0,-46.186,-1.356
47.624,-144.13,43.536,-176.89,-55.02,-0.75855
43.037,-114.08,62.404,-35.378,-63.637,-0.72843
46.717,-285.51,80.16,176.89,-72.003,-0.57469
46.773,-192.32,52.273,141.51,-80.085,-0.32757
32.123,220.99,47.837,212.27,-87.851,-0.93069
54.761,-363.44,61.064,-176.89,-95.27,-8.6984e-08
36.846,-390.22,67.227,-35.378,-102.31,-0.2327
28.297,351.29,54.328,-212.27,-108.95,-0.030603
56.47,-127.44,67.75,106.13,-115.16,-1.1816e-11
46.511,-52.902,75.933,212.27,-120.92,-0.21684
58.774,73.558,58.066,-106.13,-126.19,-0.00012354
28.785,245.36,63.722,-35.378,-130.97,-0.00033035
28.409,193.2,42.256,106.13,-135.24,-0.4604
26.032,-21.221,55.293,70.755,-138.96,-0.010317
31.955,-69.777,51.459,-212.27,-142.15,-0.28848
37.029,-301.3,38.41,212.27,-144.76,-0.32442
26.726,-329.87,29.481,-176.89,-146.81,-4.8776e-05
45.93,60.336,70.135,212.27,-148.28,-0.2672
48.179,148.71,64.113,35.378,-149.17,-0.04841
36.71,-53.844,59.495,176.89,-149.46,-0.21774
30.148,361.33,52.816,141.51,-149.17,-0.11731
60.211,-356.65,73.282,141.51,-148.28,-0.00032783
40.941,261.31,41.229,0,-146.81,-1.081
53.741,-139.01,68.522,-212.27,-144.76,-1.9746e-06
49.861,-366.16,68.983,141.51,-142.15,-0.0067226
54.523,385.51,96.373,-70.755,-138.96,-1.3532e-07
42.371,-110.95,44.458,-0,-135.24,-1.612
41.266,-307.47,55.745,176.89,-130.97,-0.79637
54.687,-179.64,71.546,35.378,-126.19,-3.3039e-06
57.72,-147.74,69.306,-176.89,-120.92,-2.6529e-10
31.324,193.39,46.646,-176.89,-115.16,-1.0039
35.853,-245.16,35.035,-176.89,-108.95,-0.14414
33.013,362.6,34.016,-70.755,-102.31,-0.022196
28.027,255.67,62.756,212.27,-95.27,-0.00013681
38.482,-352.2,36.546,-0,-87.851,-0.47487
48.008,-280.97,82.884,35.378,-80.085,-0.21499
22.517,355.53,53.687,141.51,-72.003,-0.056356
45.46,-383.35,44.986,-176.89,-63.637,-1.2412
42.033,22.749,51.676,176.89,-55.02,-1.0457
28.404,-37.68,57.725,0,-46.186,-0.00045564
36.553,-236.35,59.773,-70.755,-37.169,-0.20127
21.173,384.89,76.903,-106.13,-28.006,-0.08386
31.34,-283.21,55.595,-141.51,-18.732,-0.011667
36.004,164.52,76.254,-141.51,-9.3847,-0.19302
38.66,-8.4656,65.339,106.13,-1.4643e-13,-0.48225
43.922,-132.76,49.074,0,9.3847,-1.3335
44.95,101.01,56.333,-0,18.732,-0.43156
31.385,27.018,68.132,212.27,28.006,-0.0048206
30.07,329.12,89.856,35.378,37.169,-0.0013284
44.204,-368.66,64.875,-35.378,46.186,-0.55942
45.552,-334.6,73.865,-141.51,55.02,-0.3275
40.33,-284.02,68.485,141.51,63.637,-0.71676
37.377,201.6,51.816,212.27,72.003,-0.52514
50.937,-68.304,71.552,-176.89,80.085,-0.0012785
39.761,224.75,47.088,-0,87.851,-1.6311
34.911,-11.689,99.142,-176.89,95.27,-0.077222
38.88,21.223,59.7,-141.51,102.31,-0.51606
18.269,65.433,58.34,212.27,108.95,-6.9686e-05
20.223,-106.51,25.258,-141.51,115.16,-7.6015e-08
20.695,208.85,61.706,-0,120.92,-4.0343e-09
21.665,-352.57,70.924,176.89,126.19,-3.9955e-07
18.536,-0.3941,40.965,35.378,130.97,-0.27524
39.623,290.07,60.986,35.378,135.24,-0.62676
33.034,290.04,90.955,212.27,138.96,-0.020041
37.652,-331.68,45.838,176.89,142.15,-1.3126
39.669,-384.91,62.228,141.51,144.76,-0.63327
35.676,-254.03,62.878,35.378,146.81,-0.12466
40.204,374.62,85.305,141.51,148.28,-0.71086
28.916,335.88,79.682,70.755,149.17,-0.39121
41.392,-162.55,61.875,0,149.46,-0.79535
32.706,33.23,67.334,141.51,149.17,-0.015351
53.054,208.07,34.931,212.27,148.28,-0.0055521
42.765,-112.29,82.672,-0,146.81,-0.94029
51.093,312.55,55.342,212.27,144.76,-0.010677
32.427,-98.531,44.029,35.378,142.15,-0.77284
36.947,257.49,90.306,-176.89,138.96,-0.24423
25.549,225.83,52.207,-106.13,135.24,-0.17817
51.999,-158.87,40.988,-176.89,130.97,-0.27822
14.191,43.8,47.23,-141.51,126.19,-0.97687
34.885,347.84,82.219,-0,120.92,-0.32186
30.135,129.08,77.307,35.378,115.16,-0.12123
34.861,-276.41,31.211,106.13,108.95,-0.075578
40.533,32.873,43.08,-35.378,102.31,-1.3371
33.51,361.6,75.213,35.378,95.27,-0.040121
39.562,367.14,45.425,-70.755,87.851,-1.5651
39.704,-380.62,65.05,212.27,80.085,-0.6381
39.124,159.23,76.53,-212.27,72.003,-0.61112
48.762,178.45,54.951,-176.89,63.637,-0.041821
54.521,60.681,73.91,-70.755,55.02,-0.0012104
60.809,-259.51,55.455,0,46.186,-0.0084234
45.963,-96.77,64.613,141.51,37.169,-0.26217
24.908,-57.02,46.362,-141.51,28.006,-0.9988
47.353,75.26,41.103,106.13,18.732,-0.39364
16.269,-68.84,82.551,70.755,9.3847,-0.20039
31.117,113.22,33.521,106.13,1.6473e-13,-0.005334
42.479,129.81,62.718,-35.378,-9.3847,-0.77771
46.781,-51.785,51.464,-212.27,-18.732,-0.43563
48.278,94.544,67.478,-212.27,-28.006,-0.043874
45.329,-335.82,39.078,-35.378,-37.169,-0.46862
46.234,-312.69,84.138,176.89,-46.186,-0.26957
49.176,-327.04,73.866,-176.89,-55.02,-0.017448
40.417,-12.328,57.546,70.755,-63.637,-0.7265
34.455,294.68,74.158,-35.378,-72.003,-0.059433
36.68,-40.351,83.223,-247.64,-80.085,-0.33394
34.845,-204.3,84.032,-106.13,-87.851,-0.12669
25.942,62.811,50.056,70.755,-95.27,-0.53454
22.177,397.33,50.628,-141.51,-102.31,-0.42355
45.877,-224.46,46.746,0,-108.95,-1.2728
48.873,25.591,38.899,212.27,-115.16,-0.11804
56.851,-168.21,60.941,141.51,-120.92,-4.4709e-08
34.516,362.49,45.319,-0,-126.19,-0.99668
41.238,181.33,100.56,-35.378,-130.97,-0.77369
31.255,-399.37,55.147,212.27,-135.24,-0.016568
21.45,17.15,49.001,176.89,-138.96,-0.74091
38.353,99.029,51.007,70.755,-142.15,-0.79031
55.444,-181.4,55.629,141.51,-144.76,-0.006739
25.13,-2.326,49.77,141.51,-146.81,-0.59143
45.242,16.763,43.639,-212.27,-148.28,-1.0739
40.02,241.13,15.305,-70.755,-149.17,-0.68011
19.019,-118.97,69.396,212.27,-149.46,-5.1254e-10
36.24,297.61,82.472,106.13,-149.17,-0.38199
52.254,-285.11,77.735,-212.27,-148.28,-0.16647
38.805,400.01,89.062,-141.51,-146.81,-0.50458
43.334,-122,51.454,176.89,-144.76,-0.97364
38.485,265.93,60.4,-141.51,-142.15,-0.45548
27.724,-102.97,50.762,-176.89,-138.96,-0.39891
42.108,-274.89,42.162,0,-135.24,-1.2408
42.463,342.49,47.073,-212.27,-130.97,-1.7647
48.068,-123.21,95.546,176.89,-126.19,-0.053855
37.643,340.63,75.122,-70.755,-120.92,-0.34216
32.782,112.03,62.669,-141.51,-115.16,-0.016345
40.339,-173,36.333,-106.13,-108.95,-0.7348
36.037,-182.86,69.378,106.13,-102.31,-0.1531
11.084,-160.68,59.859,-70.755,-95.27,-1.5639e-06
36.695,105.99,75.158,-106.13,-87.851,-0.22642
43.557,19.189,37.864,-212.27,-80.085,-0.71176
40.954,-356.02,48.438,176.89,-72.003,-1.6111
33.794,-290.83,62.502,-176.89,-63.637,-0.035929
12.79,171.02,50.046,-141.51,-55.02,-0.53644
30.363,-75.718,82.389,141.51,-46.186,-0.22397
42.78,172.15,36.425,-212.27,-37.169,-0.77238
23.341,35.151,40.129,-106.13,-28.006,-0.18525
50.398,-351.23,87.064,-212.27,-18.732,-0.0032455
42.804,-239.33,40.841,-70.755,-9.3847,-1.0124
15.631,-60.712,84.58,-141.51,-7.1403e-13,-0.025808
47.64,-339.3,80.27,35.378,9.3847,-0.49223
41.054,262.28,31.629,-106.13,18.732,-0.77983
38.44,-37.016,57.043,106.13,28.006,-0.44951
